Date,Bitcoin Market Cap
2015-10-31,22.24375590679651
2015-11-01,22.22844753708855
2015-11-02,22.274371148688207
2015-11-03,22.384303508083075
2015-11-04,22.550416250725945
2015-11-05,22.486840638484107
2015-11-06,22.401822418421286
2015-11-07,22.429930577603848
2015-11-08,22.424499258322555
2015-11-09,22.413490824313218
2015-11-10,22.396785852250108
2015-11-11,22.266242754273502
2015-11-12,22.298568818405034
2015-11-13,22.31314304103958
2015-11-14,22.31015791050162
2015-11-15,22.284260961279028
2015-11-16,22.28018208359047
2015-11-17,22.311738210773008
2015-11-18,22.312868112643525
2015-11-19,22.29987151240472
2015-11-20,22.275974215064473
2015-11-21,22.29119630686945
2015-11-22,22.283380851013412
2015-11-23,22.283033669708956
2015-11-24,22.27731892556423
2015-11-25,22.2901405698771
2015-11-26,22.343753689501156
2015-11-27,22.371951826197865
2015-11-28,22.387096301303977
2015-11-29,22.403112317469304
2015-11-30,22.4462412498484
2015-12-01,22.422079037961545
2015-12-02,22.39044298555495
2015-12-03,22.408189253001947
2015-12-04,22.403029636114393
2015-12-05,22.443608701245783
2015-12-06,22.493117877767723
2015-12-07,22.493992731653208
2015-12-08,22.497774593722042
2015-12-09,22.552813300687912
2015-12-10,22.548259450594575
2015-12-11,22.58754794967995
2015-12-12,22.587725658143192
2015-12-13,22.59661862318557
2015-12-14,22.60990896685062
2015-12-15,22.64421124432688
2015-12-16,22.644031544820045
2015-12-17,22.64120523276404
2015-12-18,22.650817894846366
2015-12-19,22.65804894646837
2015-12-20,22.63877997460552
2015-12-21,22.602753360692173
2015-12-22,22.60660554155866
2015-12-23,22.610970390444894
2015-12-24,22.640851923245542
2015-12-25,22.641963175134936
2015-12-26,22.583122584760016
2015-12-27,22.557017233176747
2015-12-28,22.57363818783716
2015-12-29,22.576203190285636
2015-12-30,22.585582825494672
2015-12-31,22.577501630570218
2016-01-01,22.593689113601872
2016-01-02,22.59618288368807
2016-01-03,22.587219054894796
2016-01-04,22.59337857231422
2016-01-05,22.594656425310905
2016-01-06,22.589323616188977
2016-01-07,22.63084171744032
2016-01-08,22.64638040580704
2016-01-09,22.635746221588356
2016-01-10,22.623694822695295
2016-01-11,22.630189583281325
2016-01-12,22.626806553596563
2016-01-13,22.58812888692931
2016-01-14,22.592649749124522
2016-01-15,22.52962205112008
2016-01-16,22.445547922866332
2016-01-17,22.48048635485106
2016-01-18,22.476996351235172
2016-01-19,22.478515928280828
2016-01-20,22.503121970401452
2016-01-21,22.556007735024448
2016-01-22,22.505194877621065
2016-01-23,22.493261469193204
2016-01-24,22.512746061000826
2016-01-25,22.51286860249345
2016-01-26,22.505233121340556
2016-01-27,22.50835459101108
2016-01-28,22.4818394257588
2016-01-29,22.461404842870763
2016-01-30,22.46769981052922
2016-01-31,22.46660051614777
2016-02-01,22.454951149449318
2016-02-02,22.458024493620666
2016-02-03,22.452712702643147
2016-02-04,22.469412541022095
2016-02-05,22.494514649064325
2016-02-06,22.467175257183246
2016-02-07,22.46825569710801
2016-02-08,22.466913614240685
2016-02-09,22.460861666283844
2016-02-10,22.474686841089177
2016-02-11,22.478392320457957
2016-02-12,22.48383839824117
2016-02-13,22.50189917217262
2016-02-14,22.527931526619657
2016-02-15,22.53968139191888
2016-02-16,22.540369968248182
2016-02-17,22.56496490409492
2016-02-18,22.57948655901442
2016-02-19,22.579664547864553
2016-02-20,22.601956751914123
2016-02-21,22.621738245045606
2016-02-22,22.618518232021593
2016-02-23,22.59663300568612
2016-02-24,22.58195153275452
2016-02-25,22.58714403248282
2016-02-26,22.589666996732323
2016-02-27,22.608563123696502
2016-02-28,22.60154039992483
2016-02-29,22.61940210724371
2016-03-01,22.614826315425763
2016-03-02,22.60789748388966
2016-03-03,22.584113327312323
2016-03-04,22.580134637337743
2016-03-05,22.542575240697225
2016-03-06,22.54388830539799
2016-03-07,22.55730610779803
2016-03-08,22.564538572810537
2016-03-09,22.563026714437093
2016-03-10,22.56780702759638
2016-03-11,22.581921994960307
2016-03-12,22.56722007302193
2016-03-13,22.566046626605452
2016-03-14,22.56931855389884
2016-03-15,22.57378751807582
2016-03-16,22.573245439995787
2016-03-17,22.580189785265723
2016-03-18,22.568011263299827
2016-03-19,22.554716961622145
2016-03-20,22.56163952946259
2016-03-21,22.56061134610799
2016-03-22,22.574258049659875
2016-03-23,22.578591827260507
2016-03-24,22.576026837343804
2016-03-25,22.57515716833029
2016-03-26,22.577532954297265
2016-03-27,22.58541244326568
2016-03-28,22.595177714599885
2016-03-29,22.58235288723469
2016-03-30,22.570351026675958
2016-03-31,22.575735937938997
2016-04-01,22.57635433928598
2016-04-02,22.583760909104033
2016-04-03,22.583605180656562
2016-04-04,22.58523677302795
2016-04-05,22.591244685464712
2016-04-06,22.59225471361195
2016-04-07,22.58945297297041
2016-04-08,22.590411802655627
2016-04-09,22.58256728366803
2016-04-10,22.587512553412814
2016-04-11,22.590607843443912
2016-04-12,22.599618142601255
2016-04-13,22.599499046307745
2016-04-14,22.598856916727602
2016-04-15,22.60674985193611
2016-04-16,22.614608646494755
2016-04-17,22.610371878043864
2016-04-18,22.609434098487487
2016-04-19,22.612925877863365
2016-04-20,22.631302421242154
2016-04-21,22.646693970643433
2016-04-22,22.65202309265781
2016-04-23,22.653102205023174
2016-04-24,22.668364833821013
2016-04-25,22.679067286965562
2016-04-26,22.691729359996238
2016-04-27,22.68243379190195
2016-04-28,22.650696885568756
2016-04-29,22.66203316439513
2016-04-30,22.667994651357784
2016-05-01,22.664073264807048
2016-05-02,22.656027324989083
2016-05-03,22.656540066249345
2016-05-04,22.658207602608883
2016-05-05,22.657736335714162
2016-05-06,22.668690776020682
2016-05-07,22.683301027246177
2016-05-08,22.682684021024777
2016-05-09,22.68406234247604
2016-05-10,22.67698783816185
2016-05-11,22.672472262451194
2016-05-12,22.669236596450588
2016-05-13,22.676578147284097
2016-05-14,22.678535911199486
2016-05-15,22.680851821233563
2016-05-16,22.680712400791307
2016-05-17,22.675768913954126
2016-05-18,22.67707751496674
2016-05-19,22.667459640637624
2016-05-20,22.649773889159654
2016-05-21,22.6512332095588
2016-05-22,22.649649888944676
2016-05-23,22.65085428908663
2016-05-24,22.658855148197905
2016-05-25,22.665828224209616
2016-05-26,22.672163462760118
2016-05-27,22.71847140223772
2016-05-28,22.769884631211248
2016-05-29,22.820061571859437
2016-05-30,22.840704038605093
2016-05-31,22.845203753389207
2016-06-01,22.83938362346968
2016-06-02,22.844100489788342
2016-06-03,22.87632278178242
2016-06-04,22.91070837980683
2016-06-05,22.915643507875345
2016-06-06,22.92745638613212
2016-06-07,22.926113120203194
2016-06-08,22.917542161564683
2016-06-09,22.917347722863695
2016-06-10,22.91546279998369
2016-06-11,22.926975393940666
2016-06-12,23.02402676937077
2016-06-13,23.097374803471105
2016-06-14,23.0961266459504
2016-06-15,23.091689017244747
2016-06-16,23.165775711056668
2016-06-17,23.17930302627222
2016-06-18,23.184017848928402
2016-06-19,23.19110460738893
2016-06-20,23.183907700282134
2016-06-21,23.09214225817
2016-06-22,23.044307151533253
2016-06-23,22.945936091432976
2016-06-24,23.048621598144237
2016-06-25,23.07427712111785
2016-06-26,23.030777063894448
2016-06-27,23.02670131056434
2016-06-28,23.042004746947
2016-06-29,23.02073535165306
2016-06-30,23.047962078588796
2016-07-01,23.083098241317792
2016-07-02,23.09744651662378
2016-07-03,23.082392280185818
2016-07-04,23.075446026731353
2016-07-05,23.077398835756767
2016-07-06,23.07903451090508
2016-07-07,23.033826628628752
2016-07-08,23.039840438164028
2016-07-09,23.047714643992204
2016-07-10,23.041321543088227
2016-07-11,23.04299745556666
2016-07-12,23.05434501518362
2016-07-13,23.06350921949158
2016-07-14,23.057702838963003
2016-07-15,23.062686419843732
2016-07-16,23.065541133442817
2016-07-17,23.075847184014773
2016-07-18,23.087390215019003
2016-07-19,23.078306907654714
2016-07-20,23.076107903723255
2016-07-21,23.068829922578747
2016-07-22,23.064435981680745
2016-07-23,23.055621529751313
2016-07-24,23.059755958883425
2016-07-25,23.059568992202987
2016-07-26,23.053287851905843
2016-07-27,23.0549788170213
2016-07-28,23.0579043227622
2016-07-29,23.05861093702864
2016-07-30,23.05877935754446
2016-07-31,23.029186149108526
2016-08-01,23.00441138397163
2016-08-02,22.963069268034868
2016-08-03,22.88809942469657
2016-08-04,22.924925683806023
2016-08-05,22.925402474559185
2016-08-06,22.929745269685437
2016-08-07,22.95383435398461
2016-08-08,22.953335349027792
2016-08-09,22.948484319572245
2016-08-10,22.954504061690166
2016-08-11,22.959017016083532
2016-08-12,22.95031103391907
2016-08-13,22.95000674183573
2016-08-14,22.932133577383016
2016-08-15,22.919568220859624
2016-08-16,22.92493141177249
2016-08-17,22.929422155592466
2016-08-18,22.928408303677475
2016-08-19,22.92978537740397
2016-08-20,22.935315063592302
2016-08-21,22.941029490812795
2016-08-22,22.944047853159358
2016-08-23,22.946812347697534
2016-08-24,22.9410420284473
2016-08-25,22.93237561925373
2016-08-26,22.937025006493073
2016-08-27,22.93001570179237
2016-08-28,22.9266154474659
2016-08-29,22.931480185588434
2016-08-30,22.934816340966936
2016-08-31,22.93098057014113
2016-09-01,22.928658060838316
2016-09-02,22.928952362576258
2016-09-03,22.9405198147745
2016-09-04,22.981901589534466
2016-09-05,22.984393820965206
2016-09-06,22.986422970697188
2016-09-07,22.991835958212274
2016-09-08,23.010252185043367
2016-09-09,23.012485386368656
2016-09-10,23.014680715438693
2016-09-11,23.00902271089298
2016-09-12,22.987837956423963
2016-09-13,22.991093600812373
2016-09-14,22.993388546096806
2016-09-15,22.992297626550336
2016-09-16,22.99018993783959
2016-09-17,22.988810568523846
2016-09-18,22.98980727314667
2016-09-19,22.993132311289056
2016-09-20,22.99122667945675
2016-09-21,22.973468811841556
2016-09-22,22.97348704615021
2016-09-23,22.976288327357274
2016-09-24,22.98289471250247
2016-09-25,22.981759865223967
2016-09-26,22.985284686879677
2016-09-27,22.98745481652734
2016-09-28,22.985794566312556
2016-09-29,22.98566195627022
2016-09-30,22.986177259177364
2016-10-01,22.997246619112016
2016-10-02,22.996060461686415
2016-10-03,22.99610977521271
2016-10-04,22.993959941141775
2016-10-05,22.995955839806477
2016-10-06,22.997058973366602
2016-10-07,23.001579334792304
2016-10-08,23.00733566044552
2016-10-09,23.00640580456485
2016-10-10,23.006069980201318
2016-10-11,23.03072829831798
