Date,Ethereum Hashrate,Ethereum Mining Prob,Ethereum No. of Transactions,Ethereum Avg. Transaction Fee
2015-12-06,26.912883870628576,-3.074775480894444,9.116359308505288,-6.4315210999857655
2015-12-07,26.904664328470805,-3.103317484233928,8.87360810154911,-6.821577582741084
2015-12-08,26.87498375123712,-3.107781777362614,8.80941494391005,-6.821577582741084
2015-12-09,26.92645150147958,-3.0878475624617967,8.853808274977197,-6.767993336606978
2015-12-10,26.947477679593305,-3.1100214199561185,8.915163617762142,-6.6926438993651916
2015-12-11,26.966575272795158,-3.094448246493149,9.000236434169777,-6.331141914678144
2015-12-12,26.97304042338474,-2.96423360649462,9.01249900352419,-5.907123398674231
2015-12-13,27.04545914115763,-3.017977882501311,8.912742634737025,-6.011667254425501
2015-12-14,27.017122860366168,-2.9917402522844534,9.65181591760738,-5.349610660935587
2015-12-15,27.050680426082526,-3.009831197933493,9.956933528241754,-5.204827023460698
2015-12-16,27.00380980896807,-2.99974029495153,9.240287448344136,-5.44914025628262
2015-12-17,27.040398842157543,-3.0576076772720784,9.17076759685636,-5.726028083603521
2015-12-18,27.03711113286292,-3.0966581921439515,9.108529105829499,-5.70779049605374
2015-12-19,27.031068314808742,-3.1122660898099426,9.139273923542323,-5.881713683148863
2015-12-20,27.00197455302231,-3.083471187861998,9.198166571044474,-5.741484341840213
2015-12-21,26.99886864504984,-3.094448246493149,9.397898195565384,-5.829345697631547
2015-12-22,27.059998672585277,-3.1190304898984844,9.953562605168434,-5.975591197951692
2015-12-23,27.03863966514278,-3.128121461599737,10.031880767304527,-5.7603528261445955
2015-12-24,27.01387785731596,-3.1419147837320724,9.510000421187371,-5.825950108630408
2015-12-25,27.01332842714189,-3.1326981286271485,9.161255164285691,-6.0157572396770265
2015-12-26,26.994938778733303,-3.1349943408874985,9.280425979542871,-5.983496377458805
2015-12-27,27.02486003916387,-3.167707538293801,9.992733930050322,-5.6958143050070245
2015-12-28,27.024342320638073,-3.1535563587475584,9.422867770827203,-5.983496377458805
2015-12-29,27.018887870222446,-3.167707538293801,9.337677620437377,-5.991464547107982
2015-12-30,27.004688438814853,-3.0966581921439515,9.988150340414837,-5.763532479061975
2015-12-31,27.019868938209758,-3.0491330502811063,9.239996256883693,-6.066188093303919
2016-01-01,26.988719212623863,-3.0449225177447627,9.015905747298426,-6.3089187778934335
2016-01-02,26.99246381657048,-2.9917402522844534,9.123038043573386,-6.194805471126012
2016-01-03,27.02375920238667,-2.997734276224664,9.133243321591216,-6.185049296180647
2016-01-04,27.017222493377844,-3.0078048547882603,9.156306483483696,-6.123853735153728
2016-01-05,27.0311112231979,-3.001750345879554,9.706864211031315,-5.632392478569528
2016-01-06,27.037144644878158,-3.0159349808715104,9.745312117570252,-5.572754212249797
2016-01-07,26.988982748953617,-2.966173471312447,10.00220102547216,-5.825950108630408
2016-01-08,27.03443413762377,-2.985781942700823,9.298259670014065,-6.049093659944618
2016-01-09,27.036192375765435,-2.928073625080176,9.37526141408997,-5.6436285518364535
2016-01-10,27.011025276255367,-2.8967923256990873,9.241839039035554,-5.892524599253078
2016-01-11,27.05415820586316,-2.9798589243977007,9.295875660082446,-6.003537128342251
2016-01-12,27.016856425770996,-2.873514640829742,9.29302573859479,-5.88890795878289
2016-01-13,26.997200580272878,-2.8682189532550315,9.779340559793246,-5.557088095505398
2016-01-14,27.03998094958,-2.8895720777256004,9.273596821611198,-5.853443249210607
2016-01-15,27.06387098643398,-2.833613424077556,9.197761589769323,-5.839602197798736
2016-01-16,27.076044380907724,-2.855970331178832,9.274628861858545,-5.936976361823913
2016-01-17,27.06595350216306,-2.8473122684357177,9.18471482433721,-6.137647057286063
2016-01-18,27.10592661540248,-2.7457520682862215,9.466222131878165,-5.683979847360021
2016-01-19,27.094672645771297,-2.7887181041696647,9.504501410525673,-5.615771597333488
2016-01-20,27.10020717610819,-2.7135653817903203,9.26955223160803,-5.940771432792464
2016-01-21,27.09340337997015,-2.6897192444174864,9.281171552736774,-5.846498776857796
2016-01-22,27.137803614654615,-2.7257051363409306,9.535896096856046,-5.678114727907623
2016-01-23,27.13476255888226,-2.6050424510279813,9.307920700315046,-5.896154367303657
2016-01-24,27.20125149654984,-2.4079456086518722,9.457044187699406,-5.528989184283038
2016-01-25,27.16041285562789,-2.3528263094307924,9.748061059204817,-5.221356325411908
2016-01-26,27.23513812060346,-2.2633643798407643,9.711782104431833,-5.127731065972503
2016-01-27,27.220940988058896,-2.353878387381596,9.838789018597192,-4.922624416773543
2016-01-28,27.20372718501332,-2.282782465697866,9.72704865890033,-5.092930536823086
2016-01-29,27.230602261210834,-2.3187144749239295,9.704731689278749,-5.163786473590431
2016-01-30,27.228738330628058,-2.31061726469131,9.592946185938265,-5.1011071972603315
2016-01-31,27.19513109731299,-2.3507254683219805,9.558600006313569,-5.165536255314218
2016-02-01,27.244241160808482,-2.4429972467107905,9.560926818574357,-5.280477448419706
2016-02-02,27.198134470593267,-2.4123999590012524,9.567385247481795,-5.37952742197358
2016-02-03,27.26975952218501,-2.3486290314954523,9.566194979531012,-5.355946479384673
2016-02-04,27.2660634187124,-2.3279029009783354,9.572967566074247,-5.155083198462129
2016-02-05,27.27233780346292,-2.3371765377636646,9.632269206115012,-5.043675148174456
2016-02-06,27.237280015830308,-2.3025850929940455,10.355136256059884,-3.952844999948401
2016-02-07,27.26478713609539,-2.2633643798407643,9.565494159542977,-4.605170185988091
2016-02-08,27.307209711599803,-2.162823150618887,9.596894455192587,-4.8308168675204195
2016-02-09,27.2734006350878,-2.017406150760383,9.649691476083484,-4.482952553263842
2016-02-10,27.299815249208194,-1.8325814637483102,9.749228533507058,-4.199705077879927
2016-02-11,27.340062630642755,-1.7372712839439852,9.973013615184739,-4.537511537514277
2016-02-12,27.303723338879514,-1.523260216193048,9.804164331241342,-4.528209144851963
2016-02-13,27.364383604922654,-1.7372712839439852,9.869258360985468,-4.674520264122885
2016-02-14,27.376514346504973,-1.7897614665653818,9.718602713339008,-4.806063128367481
2016-02-15,27.40124639239452,-1.7092582477163114,9.750278096285621,-4.626393822439718
2016-02-16,27.394842614995397,-1.8078888511579385,9.772752247213607,-4.685296230467376
2016-02-17,27.369758936499682,-1.987774353154012,9.902987427494446,-4.77833380499728
2016-02-18,27.34459859391264,-1.9589953886039688,9.739143428972826,-4.967575804635809
2016-02-19,27.401335234735118,-1.8838747581358606,9.820757904937132,-4.704990521270302
2016-02-20,27.408247111064888,-1.9105430052180221,9.724001970561382,-4.944847553558253
2016-02-21,27.418875466531208,-1.9241486572738007,9.747944236774778,-4.922624416773543
2016-02-22,27.462179159858994,-1.8078888511579385,9.808627271512169,-4.688551794927142
2016-02-23,27.467903077957597,-1.7372712839439852,9.824552564447986,-3.543913683863751
2016-02-24,27.46447965244269,-1.7037485919053417,9.880218925596774,-4.166915255056936
2016-02-25,27.475389007290126,-1.6194882482876019,9.878323578872578,-4.585367558691911
2016-02-26,27.50506215830343,-1.7037485919053417,9.95551058060328,-4.2336066295556085
2016-02-27,27.522158390932038,-1.6982691261407161,9.851193757814993,-4.677740878822926
2016-02-28,27.54307776810535,-1.6766466621275504,9.855504562513977,-4.612194800925056
2016-02-29,27.50994333027532,-1.6928195213731514,9.921229234012285,-4.56594947283481
2016-03-01,27.526285871906552,-1.6144504542576446,9.988655564906006,-4.55638002181866
2016-03-02,27.568223924692727,-1.4784096500276962,10.067390523806065,-4.327538449389812
2016-03-03,27.587354294425626,-1.374365790254617,10.120089755806916,-4.327538449389812
2016-03-04,27.613692932450782,-1.40649706843741,10.097696506752222,-4.350527967614511
2016-03-05,27.660633041017302,-1.241328590869705,10.20784235927516,-4.275866438845491
2016-03-06,27.667096170976365,-1.2982834837971773,10.227778757855184,-4.193060535161258
2016-03-07,27.677274774868692,-1.3586791940869172,10.05496322915898,-4.305065593537753
2016-03-08,27.689507612681233,-1.448169764837978,10.090174566839723,-4.319991243754429
2016-03-09,27.708866369190375,-1.374365790254617,10.108752224963046,-4.491841500681089
2016-03-10,27.74823181572801,-1.287354413264987,10.119163289002817,-4.652261793521942
2016-03-11,27.772708677773146,-1.3704210119636004,10.048626318202366,-4.684213393328545
2016-03-12,27.826341240142604,-1.2694006096483912,10.235915909400319,-4.491841500681089
2016-03-13,27.88649748407687,-1.194022473472768,10.244485248089557,-4.3351430487750315
2016-03-14,27.851407851409967,-1.2517634681622845,10.25864134010292,-4.3351430487750315
2016-03-15,27.889902036642354,-1.18090753139494,10.28442086845496,-4.56594947283481
2016-03-16,27.910343754810615,-1.152013065395225,10.225426113666,-4.474141923581687
2016-03-17,27.945194022128064,-1.3019532126861397,10.42022566305372,-4.509860006183766
2016-03-18,27.934705263700362,-1.443923473956527,10.36788172817358,-4.733003557497976
2016-03-19,27.981458016759074,-1.4271163556401458,10.45676903533851,-4.305065593537753
2016-03-20,28.003493626534237,-1.5005835075220182,10.38736326793552,-4.482952553263842
2016-03-21,27.98809261838006,-1.4188175528254507,10.389333772591105,-4.509860006183766
2016-03-22,28.01386592220003,-1.3783261914707137,10.400923939183103,-4.686380241413635
2016-03-23,27.959816484015175,-1.3167682984712803,10.366781220256765,-4.406319327242926
2016-03-24,28.039939447145393,-1.410587053688935,10.517239732281821,-4.358310108056566
2016-03-25,28.084784960766253,-1.5186835491656363,10.51221998195371,-4.439655747510518
2016-03-26,28.113868512598646,-1.5417792639602856,10.50905956084012,-4.56594947283481
2016-03-27,28.126834461722233,-1.579879110192556,10.308085618204942,-4.983506626708003
2016-03-28,28.106097097822587,-1.523260216193048,10.422668175884853,-4.735278871335112
2016-03-29,28.144310513870614,-1.523260216193048,10.43161267338018,-4.809737351729366
2016-03-30,28.168791857614384,-1.5141277326297755,10.512355982715523,-4.422848629194137
2016-03-31,28.20145573752217,-1.565421027017326,10.381552353058636,-4.697285474895897
2016-04-01,28.213134715873448,-1.575036485716768,10.41391309628078,-4.774772970374271
2016-04-02,28.17737789615612,-1.575036485716768,10.287320360517178,-4.95472766215796
2016-04-03,28.233064733766067,-1.6094379124341003,10.295124152707759,-4.9661400542097045
2016-04-04,28.27770418718581,-1.6660082639224947,10.460442661144333,-4.824570751023467
2016-04-05,28.282511336942356,-1.731605546408308,10.57574301295352,-4.849792768979425
2016-04-06,28.269944269285894,-1.742969305058623,10.375925715897324,-4.939245298009583
2016-04-07,28.225816088786022,-1.720369473141382,10.370141828956715,-4.9661400542097045
2016-04-08,28.310600782645032,-1.8325814637483102,10.434409878001242,-4.91851200522045
2016-04-09,28.304062316730977,-1.8838747581358606,10.371082032109841,-5.112668019661407
2016-04-10,28.342511458779633,-2.0024805005437076,10.380870140181768,-5.259096653394756
2016-04-11,28.30985414988899,-2.017406150760383,10.319793683822168,-5.2552578770875895
2016-04-12,28.288786214394538,-2.05572501506252,10.453716565076885,-5.259096653394756
2016-04-13,28.337785845630265,-2.111964733385396,10.492689881579409,-4.944847553558253
2016-04-14,28.34415479447697,-2.047942874620465,10.45682653965135,-4.874357675803708
2016-04-15,28.38345910201534,-2.0794415416798357,10.461931225241374,-5.192157170719646
2016-04-16,28.396988806831747,-2.1037342342488805,10.324924430153992,-5.3644571690525815
2016-04-17,28.372615929074488,-1.973281345851445,10.601696898688338,-4.969013619405437
2016-04-18,28.430688720383348,-2.0402208285265546,10.419688702238957,-5.215816145036293
2016-04-19,28.430222883091144,-2.05572501506252,10.392742186373976,-5.241937033111929
2016-04-20,28.4506965400835,-2.111964733385396,10.40256442926757,-5.08159438303675
2016-04-21,28.459247281771564,-2.1541650878757723,10.523553157094481,-4.974785641202558
2016-04-22,28.42811215212445,-2.1715568305876416,10.363377712622366,-5.261021581804339
2016-04-23,28.470192533145696,-2.2072749131897207,10.368635662805467,-5.318520073865556
2016-04-24,28.456086805870598,-2.1803674602697964,10.435467830374515,-5.221356325411908
2016-04-25,28.50553986037538,-2.2537949288246137,10.475314197859518,-5.249527202378605
2016-04-26,28.475951558193163,-2.3176987308040937,10.391515267626115,-5.326716841069735
2016-04-27,28.482651646181615,-2.2633643798407643,10.429605648120413,-5.383875254909683
2016-04-28,28.50561646966774,-2.3197312518290163,10.444153492313001,-5.320562975495356
2016-04-29,28.525249535276018,-2.3340757600854163,10.527606146685637,-5.3644571690525815
2016-04-30,28.563668911461292,-2.2633643798407643,10.731362285036713,-5.149897361429764
2016-05-01,28.555187642400117,-2.2256240518579173,10.586028687308849,-4.818363406449133
2016-05-02,28.521058152002976,-2.071473372030659,10.639406824939943,-5.068794208269788
2016-05-03,28.575086738417706,-2.1286317858706076,10.540619782899379,-4.9864306053994385
2016-05-04,28.56332093094239,-2.1286317858706076,10.531669454243714,-4.969013619405437
2016-05-05,28.56660499883161,-2.1286317858706076,10.563775741214291,-4.869135731822556
2016-05-06,28.570451533398753,-2.111964733385396,10.627915353129104,-4.797542078635548
2016-05-07,28.565864183725957,-2.1541650878757723,10.487489285835276,-5.06720564558465
2016-05-08,28.58526648711263,-2.1715568305876416,10.598208494084364,-5.005647752585217
2016-05-09,28.594097718830284,-2.162823150618887,10.559970748724481,-5.045226738865875
2016-05-10,28.616359228803397,-2.198225077669803,10.613590173745488,-5.059300466077537
2016-05-11,28.57749312941638,-2.137070654516472,10.616706931897728,-4.892852258439873
2016-05-12,28.60204133255429,-2.0874737133771,10.714462212209277,-4.7284684023325845
2016-05-13,28.665512817261742,-2.111964733385396,10.773503952878293,-4.650167551918827
2016-05-14,28.649372645829654,-2.145581344184381,10.730837775113635,-4.840892519509161
2016-05-15,28.656547657405028,-2.1541650878757723,10.67065162967397,-4.910337572780892
2016-05-16,28.65405230594671,-2.1286317858706076,10.53006748882396,-4.861353591380501
2016-05-17,28.652461808582007,-1.995100393246085,10.60433004806348,-4.793912310584969
2016-05-18,28.693261153008205,-1.9241486572738007,10.73711380957344,-4.616231133347516
2016-05-19,28.7158875562588,-1.8904754421672127,10.703761188563927,-4.56594947283481
2016-05-20,28.736203390830102,-1.8773173575897015,10.71834338675493,-4.414549826379441
2016-05-21,28.744012335450073,-1.9449106487222299,10.68329396475648,-4.491841500681089
2016-05-22,28.740787702825134,-1.8971199848858813,10.568620986640875,-4.56594947283481
2016-05-23,28.74546283979301,-1.9105430052180221,10.687526073284142,-4.655411402424838
2016-05-24,28.761630473639197,-2.0024805005437076,10.666883482305026,-4.7490405564077935
2016-05-25,28.770880208551326,-2.047942874620465,10.745981033208576,-4.739845089314693
2016-05-26,28.782004017943624,-2.071473372030659,10.842459118633341,-4.7513526961661725
2016-05-27,28.786411228453666,-2.1541650878757723,10.799698018576091,-4.736418472598046
2016-05-28,28.81059323530519,-2.1803674602697964,11.158362574789184,-4.3351430487750315
2016-05-29,28.817550876728486,-2.137070654516472,10.73400250738888,-4.585367558691911
2016-05-30,28.81467820573842,-2.1037342342488805,10.667256277574845,-4.685296230467376
2016-05-31,28.802446030920386,-2.0402208285265546,10.700679383382674,-4.6766661876931614
2016-06-01,28.78468718018657,-1.9589953886039688,10.650673006578945,-4.575611383746547
2016-06-02,28.806649453360887,-1.9805015938249322,10.588249676561633,-4.70942020736189
2016-06-03,28.858710375534983,-2.047942874620465,10.592476097947214,-4.7513526961661725
2016-06-04,28.853874380932464,-2.047942874620465,10.54204654281167,-4.736418472598046
2016-06-05,28.83284892847308,-2.0325579557809856,10.542600844603587,-4.7525107738868
2016-06-06,28.867042523986076,-2.0325579557809856,10.570213752738272,-4.689639342614542
2016-06-07,28.873861377766588,-2.0402208285265546,10.739457204661502,-3.8873303928377747
2016-06-08,28.87752857968241,-2.0024805005437076,10.607401562206967,-4.585367558691911
2016-06-09,28.922926476700308,-2.05572501506252,10.59297805559253,-4.56594947283481
2016-06-10,28.861698385463903,-2.05572501506252,10.600253178618784,-4.595219855134923
2016-06-11,28.899597702679085,-2.071473372030659,10.515993929932415,-4.585367558691911
2016-06-12,28.90668117031296,-2.0249533563957662,10.659163423376018,-4.595219855134923
2016-06-13,28.943439963458363,-1.9379419794061366,10.74041034902671,-4.319991243754429
2016-06-14,28.952618677570044,-1.8578992717326,10.826455939163523,-4.275866438845491
2016-06-15,28.944310322544766,-1.8451602459551701,10.674775633480014,-4.350527967614511
2016-06-16,28.943948486995854,-1.783791299578878,10.678030371300068,-4.000854219134761
2016-06-17,28.980839429379486,-1.8838747581358606,11.105829026966715,-2.8184232585835804
2016-06-18,28.95627329698474,-2.1286317858706076,11.052206598601773,-2.8949823704538478
2016-06-19,28.98014565533221,-2.2537949288246137,10.840266950837599,-4.350527967614511
2016-06-20,28.96959145630363,-2.3248307019413654,10.76041037260293,-4.350527967614511
2016-06-21,28.954159661856256,-2.2730262907525014,10.764751714223067,-3.868006120011372
2016-06-22,28.995560653087924,-2.1286317858706076,10.791687404243758,-4.199705077879927
2016-06-23,29.015718650177753,-2.2633643798407643,10.643232018472856,-4.613202357685355
2016-06-24,29.014231166919842,-2.1892564076870427,10.721746404137187,-4.422848629194137
2016-06-25,29.01007689650847,-2.1803674602697964,10.510095971678835,-4.518992489747039
2016-06-26,29.03964145302549,-2.2072749131897207,10.6361678974314,-4.689639342614542
2016-06-27,29.05775319601214,-2.234926444520231,10.588174042178206,-4.63976163075771
2016-06-28,29.06988773525384,-2.3025850929940455,10.671023023099933,-4.630487993972381
2016-06-29,29.045690797659066,-2.360214205830682,10.817716159691836,-4.283086686818978
2016-06-30,29.051268009512363,-2.3371765377636646,11.065888080951105,-4.0686768154735224
2016-07-01,29.074228645276502,-2.3676570897377607,10.598757478477053,-4.283086686818978
2016-07-02,29.07706639095113,-2.4046178185591973,10.577885051258207,-4.900884430137136
2016-07-03,29.09970658458695,-2.4338333796039997,10.590541205207513,-4.692909100296098
2016-07-04,29.097209422005736,-2.4557362724882204,10.595383951194421,-4.862646416382806
2016-07-05,29.097515494439538,-2.570464538149647,10.578216147572055,-4.824570751023467
2016-07-06,29.09818636580671,-2.537042404208529,10.542706391070517,-4.793912310584969
2016-07-07,29.094571173811463,-2.5996443272584235,10.607401562206967,-5.019171625118542
2016-07-08,29.100196108111415,-2.565249402470539,10.657400521418637,-4.6407973636312425
2016-07-09,29.102508535720965,-2.4925356769524916,10.606832558072519,-4.319991243754429
2016-07-10,29.109389268018212,-2.5345171503413346,10.580454536867036,-4.876978909283582
2016-07-11,29.12502516780435,-2.577021938695806,10.560541125447834,-4.8523503151305425
2016-07-12,29.12483870938862,-2.5876040480263427,10.616706931897728,-4.77833380499728
2016-07-13,29.138948428725385,-2.598299337143091,10.484025788713419,-4.930900326077402
2016-07-14,29.128733791595263,-2.5395740511303084,10.664503639837902,-4.783101394480753
2016-07-15,29.11305927499251,-2.448767603172127,10.624006679891924,-4.775958506968373
2016-07-16,29.11889920704555,-2.4580699958344407,10.546971688076972,-4.910337572780892
2016-07-17,29.12286438848819,-2.517016703706234,10.431583187467073,-5.031348335693798
2016-07-18,29.150461522164335,-2.5157783134550873,10.576381004068805,-4.904924839674141
2016-07-19,29.13821312012286,-2.5319982573218507,10.696118011581023,-4.899541246590669
2016-07-20,29.118447866767244,-2.4349742810397914,10.832319315904593,-4.017383521085972
2016-07-21,29.1573655502797,-2.4236234213711016,10.711792102483521,-4.662799298824727
2016-07-22,29.1203384459171,-2.3371765377636646,10.788452722367374,-4.56594947283481
2016-07-23,29.161508489712734,-2.2926347621408776,10.714551093197692,-4.546901277864116
2016-07-24,29.134574334754006,-2.364460496712133,10.971898332471117,-4.758321365482266
2016-07-25,29.10184018722125,-2.3197312518290163,10.9124668489642,-4.649122073517274
2016-07-26,29.053535352125998,-2.3465369805232283,11.033759993932106,-4.6649201903938655
2016-07-27,29.010992456630078,-2.2537949288246137,10.878707351939571,-4.69838256771027
2016-07-28,29.073435830558005,-2.3248307019413654,10.790452455028454,-4.086376392572924
2016-07-29,29.05113850021423,-2.3197312518290163,10.76305977379872,-4.398156016603766
2016-07-30,29.031728789768447,-2.3136460403534707,10.645686767736345,-4.707202911553243
2016-07-31,29.04693602242146,-2.3496767005278962,10.79443996339509,-4.883562211532779
2016-08-01,29.025624828695264,-2.396895772465287,10.73591830019846,-4.871743295229637
2016-08-02,28.949127023441367,-2.4545714499919273,10.800411961919318,-4.953310227476987
2016-08-03,28.916012385213143,-2.4721878773802257,10.809222770470766,-5.051457288616511
2016-08-04,29.001150697771294,-2.4112845099173867,10.752804801157161,-4.903576221802848
2016-08-05,29.02508122026955,-2.4338333796039997,10.673873513436876,-4.900884430137136
2016-08-06,28.998338895170072,-2.448767603172127,10.633135404132767,-5.002667124447079
2016-08-07,29.031604516691203,-2.4418471603275536,10.667908335072157,-4.957568573159564
2016-08-08,29.050964378792038,-2.4580699958344407,10.668583232408658,-4.290359446148058
2016-08-09,29.101960151531376,-2.4326937783410663,10.759114911843048,-4.853631545286591
2016-08-10,29.12221319215471,-2.4247527269682534,10.742681234025316,-4.734140567285052
2016-08-11,29.14394280331939,-2.4721878773802257,10.782512459217795,-4.842159144124354
2016-08-12,29.141349027365557,-2.4769384801388235,10.700994748420316,-4.824570751023467
2016-08-13,29.130422627353198,-2.481711758891481,10.623471387049634,-4.944847553558253
2016-08-14,29.132802212005277,-2.5034780353734356,10.610956682603621,-4.9864306053994385
2016-08-15,29.13756847372236,-2.521985658029421,10.65258964524052,-4.9378496243706085
2016-08-16,29.161951253776085,-2.557477342622836,10.79853421874079,-4.949069938438101
2016-08-17,29.1607165913471,-2.573082340691726,10.711457836917562,-4.958992060944417
2016-08-18,29.182147939629914,-2.579656986333811,10.774759997758618,-4.803621124711929
2016-08-19,29.171360783257164,-2.6091102532473065,10.667745360554026,-4.898199864766467
2016-08-20,29.20150267177926,-2.595614771772422,10.629053519351574,-4.9420425026306445
2016-08-21,29.211889749585108,-2.5929373940017055,10.658270608129456,-4.884884088790695
2016-08-22,29.218382694044422,-2.6009911288088023,10.697610650436076,-4.883562211532779
2016-08-23,29.236343245591794,-2.6324790142551358,10.787874735397274,-4.104394898075602
2016-08-24,29.234158830102057,-2.631089159966082,10.754087099210663,-4.950481371276509
2016-08-25,29.25566994156101,-2.645075401940822,10.817134793464865,-4.922624416773543
2016-08-26,29.287738413882607,-2.6736487743848776,10.764096426983004,-4.886207715721204
2016-08-27,29.287515521409908,-2.667868411469378,10.777663788302936,-5.007141404842
2016-08-28,29.274819524626302,-2.6794627442502974,10.659773838007359,-5.010135419054604
2016-08-29,29.262145196799015,-2.6780060797538336,10.725687361010687,-4.950481371276509
2016-08-30,29.261288073065344,-2.663554961215659,10.757455972332892,-4.875667433685772
2016-08-31,29.282038751162467,-2.6564069679503715,10.733043232875621,-4.903576221802848
2016-09-01,29.292024833379305,-2.6091102532473065,10.768295498386117,-4.812194355422418
2016-09-02,29.306099811717957,-2.6036901857779675,10.922569502247429,-4.621299567917975
2016-09-03,29.25320702991177,-2.5996443272584235,10.70978483102873,-4.930900326077402
2016-09-04,29.22571515734084,-2.577021938695806,10.781619407309512,-4.422848629194137
2016-09-05,29.26337832810894,-2.6050424510279813,10.661181066703127,-4.84724174718782
2016-09-06,29.253585963725204,-2.6214138944426635,10.801655046150593,-4.8446972165528255
2016-09-07,29.27812397463838,-2.626931149817418,10.793454842740767,-4.810965098967688
2016-09-08,29.267218402551777,-2.6380578292821752,10.932571111885405,-4.775958506968373
2016-09-09,29.273025670876766,-2.626931149817418,10.895219652910134,-4.714985051995298
2016-09-10,29.282092607545103,-2.636660205015537,10.666044184468241,-4.898199864766467
2016-09-11,29.320048890221425,-2.6408589515618868,10.676946635302741,-4.851070724424917
2016-09-12,29.31700402849609,-2.64930970607961,10.717147373323323,-4.695094893516078
2016-09-13,29.31166116142167,-2.636660205015537,10.659398242331683,-4.760655088828487
2016-09-14,29.344965963198376,-2.6564069679503715,10.894124799538938,-4.823326195791262
2016-09-15,29.342765267632455,-2.6578324849415926,10.870889562233824,-4.7951207699465375
2016-09-16,29.336607737471173,-2.6324790142551358,10.96009659372378,-4.60917820738563
2016-09-17,29.37248134171368,-2.639457409636598,10.755389085456933,-4.6575166663603005
2016-09-18,29.24810995819461,-2.5862751441762892,10.542521677442085,-4.605170185988091
2016-09-19,29.27093687635127,-2.4534079827286295,10.609180702264592,-4.734140567285052
2016-09-20,29.379816351180963,-2.5549000216085354,10.897979297204449,-4.79029567011478
2016-09-21,29.4091142080134,-2.5876040480263427,10.704344985957912,-4.672378935681541
2016-09-22,29.31872515221144,-2.5613558219514063,10.871554462190879,-4.154094566627875
2016-09-23,29.41721128035491,-2.5678535706089263,10.469340988688563,-3.989984546897858
2016-09-24,29.420590613241828,-2.6200393237794968,10.678629380648701,-3.8490482062667577
2016-09-25,29.457328218885976,-2.626931149817418,10.563930739922945,-3.7942399697717626
2016-09-26,29.399273651066935,-2.6408589515618868,10.680838004378147,-3.372609924810243
2016-09-27,29.45285976334269,-2.5916013884589635,10.754001663810453,-3.5935692743096115
2016-09-28,29.46244917487192,-2.670754416358513,10.664223285655282,-3.858482238500116
2016-09-29,29.48452562239085,-2.706052198439537,10.606981025150217,-4.312500572025272
2016-09-30,29.457412514485394,-2.698595042331455,10.486708253717469,-4.213128098212068
2016-10-01,29.4919190181287,-2.647896278282463,10.879480127656327,-3.789805372703897
2016-10-02,29.519524827895967,-2.6352645313765626,10.841637618763176,-3.789805372703897
2016-10-03,29.499000354732114,-2.682382454353632,10.772099502426816,-4.000854219134761
2016-10-04,29.520698663855022,-2.7287632426997517,10.944859071031923,-3.907035463917107
2016-10-05,29.514864546988857,-2.706052198439537,10.638711939508168,-3.8971343929343956
2016-10-06,29.523111924060366,-2.747310915055513,10.513959396427165,-4.0398563769380305
2016-10-07,29.49029490304501,-2.622790357151387,10.685286430690637,-4.160484364726646
2016-10-08,29.53170183003873,-2.7120582224997487,10.537150086261182,-4.000854219134761
2016-10-09,29.549808919239943,-2.811745437440975,10.690580345938601,-4.092346559559427
2016-10-10,29.55608856148317,-2.8577109756566164,10.71308354573932,-4.240527072400182
2016-10-11,29.56781922211426,-2.8824035882469876,10.62261919381804,-4.474141923581687
2016-10-12,29.532718094558536,-2.8387285247443264,10.309019325088835,-4.051285072761654
2016-10-13,29.57035115915076,-2.811745437440975,10.381087258403491,-3.177254150177381
2016-10-14,29.608354877384095,-2.9077213962312776,10.645567744205252,-3.844364356954331
2016-10-15,29.619112116996067,-2.946942109384559,10.424124883686112,-3.7172789286356345
2016-10-16,29.64475800433095,-2.9431398234348203,10.462817585361734,-3.776618368421943
2016-10-17,29.594396707273038,-2.913231052042247,10.54891399688466,-3.803168600516064
2016-10-18,29.631123417215427,-2.873514640829742,10.857035532765991,-3.763603000309873
2016-10-19,29.630420916230694,-2.8967923256990873,10.558335595161871,-3.523365015636363
2016-10-20,29.66455323865149,-2.9040650850281673,10.679089913032266,-4.179902450583747
2016-10-21,29.679681373606805,-2.993734270891318,10.964397974020226,-4.737559374033837
2016-10-22,29.68100007335961,-3.009831197933493,10.539323366382959,-4.729600264366269
2016-10-23,29.653656300820945,-2.99974029495153,10.473449632525694,-4.718338884093729
2016-10-24,29.673857623066127,-2.997734276224664,10.869463286188333,-4.509860006183766
2016-10-25,29.68739471906994,-3.061872076058536,10.770798102188564,-4.56594947283481
2016-10-26,29.697504400267665,-3.0640111143072857,10.717922730303274,-4.711642430498608
2016-10-27,29.679321320384968,-3.0704558197499274,10.699935629192945,-4.759487546372449
2016-10-28,29.638878723342273,-3.055482277959765,10.633978686236494,-4.63356966050979
2016-10-29,29.411736739613023,-2.931818947810338,10.596909695290504,-4.793912310584969
2016-10-30,29.383205352386895,-2.8285243545700847,10.58240902583209,-4.797542078635548
2016-10-31,29.45074366393526,-2.8473122684357177,10.715106420466313,-4.79633069144925
2016-11-01,29.291977744904305,-2.779009290042704,10.800085651064547,-4.713869602911433
2016-11-02,29.18789241280588,-2.636660205015537,10.68095290332465,-4.919880930827792
2016-11-03,29.141356203245127,-2.584948003968227,10.653629244615882,-4.874357675803708
